px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS	sensor_type
8.72572	-7.2579	-2.71284	2.25202	0.181978	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.847937	L
8.81514	-7.37993	-2.77433	2.25557	0.177668	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.67831	R
8.86365	-7.53482	-2.79227	2.21997	0.134782	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.6151	L
8.90917	-7.63004	-2.59247	2.20814	0.112148	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.65846	R
8.95086	-7.76577	-2.59787	2.17955	0.0792173	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	1.00124	L
9.07118	-7.9164	-2.90431	2.19601	0.0985161	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	9.96121	R
9.12682	-8.06844	-2.92085	2.16888	0.0676262	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.841879	L
9.17023	-8.16938	-2.71945	2.15351	0.0439497	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.58604	R
9.22163	-8.30413	-2.72656	2.13338	0.0224026	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.411121	L
9.29162	-8.43045	-2.67501	2.12725	0.0136433	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.565678	R
9.33831	-8.58343	-2.68654	2.09872	-0.0144894	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.671973	L
9.39491	-8.7054	-2.63725	2.08906	-0.0242013	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.747481	R
9.43296	-8.86688	-2.65899	2.05406	-0.0563993	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.867131	L
9.51497	-9.01064	-2.81179	2.05819	-0.044862	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.3625	R
9.54304	-9.16826	-2.83044	2.02125	-0.0780607	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.958437	L
9.57091	-9.28588	-2.61391	1.99248	-0.110353	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.2398	R
9.61555	-9.42532	-2.61668	1.97542	-0.120859	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.107318	L
9.66737	-9.55906	-2.61241	1.96548	-0.124252	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0467279	R
9.69631	-9.71263	-2.62731	1.93595	-0.145874	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.399565	L
9.75526	-9.85896	-2.69794	1.93256	-0.138403	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.525722	R
9.78927	-10.0133	-2.71094	1.90901	-0.153571	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.19296	L
9.80989	-10.1344	-2.56838	1.88184	-0.178083	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.14911	R
9.82326	-10.2941	-2.5925	1.84625	-0.202622	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.507145	L
9.88728	-10.4488	-2.79198	1.85813	-0.171048	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.43682	R
9.89955	-10.6045	-2.81429	1.82658	-0.192957	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.423254	L
9.92414	-10.7364	-2.78033	1.80935	-0.202255	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.21601	R
9.92525	-10.8985	-2.81131	1.77242	-0.227904	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.59651	L
9.90544	-11.0059	-2.5615	1.71822	-0.286938	9.91881	-11.1448	9.85	-11.05	0	-1.9956	9.29881	R
9.90741	-11.1408	-2.57011	1.69183	-0.298369	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.137476	L
9.91531	-11.2769	-2.54353	1.66909	-0.306327	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.143797	R
9.90426	-11.429	-2.56073	1.63422	-0.323434	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.289069	L
9.9021	-11.5539	-2.53533	1.61002	-0.333221	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.183978	R
9.8661	-11.7054	-2.57234	1.56251	-0.362315	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.865119	L
9.86886	-11.856	-2.62242	1.54984	-0.35117	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.401583	R
9.83537	-12.0177	-2.65279	1.50864	-0.37177	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.429211	L
9.78014	-12.1338	-2.46803	1.43901	-0.437435	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	5.96679	R
9.70711	-12.2983	-2.52625	1.37596	-0.473756	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	1.38998	L
9.60668	-12.39	-2.26023	1.26277	-0.591004	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	16.0627	R
9.51061	-12.5297	-2.31551	1.19128	-0.626853	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	1.60705	L
9.44329	-12.6419	-2.28069	1.13515	-0.654759	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.737357	R
9.35285	-12.7616	-2.3106	1.07556	-0.676074	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.737555	L
9.20135	-12.8207	-2.10297	0.9119	-0.844649	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	23.5064	R
9.05471	-12.9365	-2.20174	0.819867	-0.884954	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	2.76249	L
8.92029	-13.0004	-2.18443	0.699367	-0.984932	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	6.73412	R
8.78972	-13.0741	-2.23862	0.623018	-1.00822	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	1.36549	L
8.63066	-13.1277	-2.27691	0.493846	-1.10487	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	5.77795	R
8.47804	-13.1866	-2.3341	0.411441	-1.12285	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	1.13132	L
8.34115	-13.2299	-2.36049	0.331317	-1.14562	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.437396	R
8.18051	-13.2709	-2.41944	0.252801	-1.1573	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.877515	L
8.00973	-13.284	-2.50539	0.143532	-1.21701	7.88931	-13.1791	7.9	-13.25	-2.72673	0	2.53338	R
7.84697	-13.2947	-2.54483	0.0652982	-1.22548	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.605394	L
7.6833	-13.2859	-2.60366	-0.0254319	-1.25491	7.52542	-13.1457	7.6	-13.25	-2.72991	0	1.04597	R
7.52047	-13.2737	-2.6373	-0.100829	-1.25908	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.365926	L
7.31045	-13.2209	-2.87112	-0.227293	-1.3397	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	7.44402	R
7.13343	-13.1816	-2.91783	-0.301255	-1.33762	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.381522	L
7.03821	-13.1631	-2.65761	-0.331187	-1.26983	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.69374	R
6.85759	-13.1253	-2.73954	-0.388411	-1.25416	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.95274	L
6.77026	-13.109	-2.54508	-0.41694	-1.20481	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.10568	R
6.59397	-13.0839	-2.6512	-0.447341	-1.1729	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.92614	L
6.49205	-13.0458	-2.55165	-0.488651	-1.14792	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.53248	R
6.34456	-13.0036	-2.6083	-0.52402	-1.12559	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.71382	L
6.23201	-12.9487	-2.53615	-0.572102	-1.10742	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.04034	R
6.07082	-12.8921	-2.60151	-0.604963	-1.07958	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.02371	L
5.96025	-12.8225	-2.53208	-0.653653	-1.06415	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.839235	R
5.79291	-12.7661	-2.60453	-0.671926	-1.02528	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.67627	L
5.67166	-12.6734	-2.65156	-0.725581	-1.02516	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.370929	R
5.52708	-12.5961	-2.69061	-0.753629	-0.998211	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.713664	L
5.41033	-12.4882	-2.75068	-0.807353	-1.00006	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.44503	R
5.2533	-12.401	-2.80414	-0.824229	-0.963404	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.28527	L
5.16075	-12.3141	-2.70245	-0.86457	-0.948109	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.61149	R
5.0341	-12.2107	-2.73305	-0.894661	-0.926832	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.439395	L
4.92143	-12.0725	-2.87081	-0.945835	-0.931474	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.62553	R
4.80911	-11.9495	-2.89032	-0.981775	-0.916602	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.211722	L
4.74724	-11.8444	-2.68503	-1.03013	-0.909018	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.96729	R
4.67325	-11.7226	-2.67933	-1.0768	-0.906134	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0399296	L
4.60496	-11.5921	-2.69043	-1.12542	-0.905218	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0570315	R
4.5449	-11.4547	-2.69333	-1.17645	-0.906224	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.00737938	L
4.45039	-11.2663	-3.01135	-1.21477	-0.895256	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	8.32333	R
4.41185	-11.1004	-3.01354	-1.27653	-0.907285	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.12267	L
4.43265	-10.9968	-2.61086	-1.36134	-0.946209	4.46178	-10.9843	4.45	-10.95	0	1.81804	13.9889	R
4.41705	-10.856	-2.60521	-1.42002	-0.952842	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.0566996	L
4.44268	-10.7605	-2.36672	-1.49893	-0.985332	4.60972	-11.1274	4.45	-10.75	0	1.81614	6.20816	R
4.4372	-10.6314	-2.36568	-1.5532	-0.985376	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.000652656	L
4.38768	-10.4544	-2.6771	-1.56068	-0.927283	4.43099	-10.4242	4.45	-10.45	0	3.6396	10.2091	R
4.40756	-10.2935	-2.69727	-1.62617	-0.940903	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.232023	L
4.43416	-10.1499	-2.66038	-1.69122	-0.956279	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.290078	R
4.48369	-9.98951	-2.68906	-1.76511	-0.976454	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.420152	L
4.49984	-9.84042	-2.77534	-1.79628	-0.952125	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.16244	R
4.56487	-9.69112	-2.80961	-1.86588	-0.972771	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.48981	L
4.65189	-9.55499	-2.71916	-1.965	-1.03112	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.15853	R
4.71919	-9.42473	-2.71332	-2.02575	-1.0352	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.0880981	L
4.76625	-9.2937	-2.75606	-2.05608	-1.00642	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.715098	R
4.8607	-9.16575	-2.79015	-2.12303	-1.02158	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.395755	L
4.90197	-9.01855	-2.85643	-2.12149	-0.943382	5.03379	-9.03255	5	-9	0.908384	2.72514	4.43762	R
5.00762	-8.87497	-2.89552	-2.18339	-0.952048	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.234136	L
5.12533	-8.75742	-2.88176	-2.26093	-0.984381	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.696068	R
5.23751	-8.63973	-2.88844	-2.31984	-0.98866	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.058167	L
5.30377	-8.51149	-2.88663	-2.32155	-0.916026	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.12921	R
5.4215	-8.39047	-2.9076	-2.37291	-0.916546	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.0539491	L
5.52264	-8.27508	-2.90515	-2.40206	-0.885644	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.673134	R
5.6454	-8.16965	-2.90959	-2.45148	-0.886194	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0028604	L
5.75269	-8.06682	-2.89002	-2.47858	-0.853134	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.957157	R
5.86539	-7.97151	-2.86904	-2.51942	-0.84815	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.180949	L
5.95964	-7.87323	-2.81685	-2.52879	-0.791955	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	2.33297	R
6.08059	-7.7813	-2.81286	-2.56731	-0.787587	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.117364	L
6.12637	-7.66081	-2.67952	-2.5184	-0.650238	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	13.8644	R
6.2588	-7.54555	-2.73618	-2.544	-0.639757	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.666595	L
6.38685	-7.45409	-2.75174	-2.5768	-0.638439	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.314448	R
6.53201	-7.34386	-2.81442	-2.6022	-0.628299	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.611397	L
6.65432	-7.25754	-2.79588	-2.62269	-0.608079	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.353584	R
6.78096	-7.17923	-2.7881	-2.65188	-0.604481	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.103508	L
6.90259	-7.09979	-2.75421	-2.6674	-0.577562	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.593491	R
7.05036	-7.00961	-2.79868	-2.69045	-0.568543	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.31151	L
7.12608	-6.91585	-2.62699	-2.65708	-0.468943	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	8.76769	R
7.2609	-6.82415	-2.66322	-2.67073	-0.456923	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.425241	L
7.34109	-6.73241	-2.52579	-2.6416	-0.374559	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	6.41736	R
7.46976	-6.63707	-2.5661	-2.6474	-0.360115	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.568587	L
7.61876	-6.5753	-2.64244	-2.68889	-0.395635	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	1.62449	R
7.75226	-6.49823	-2.66066	-2.70295	-0.388178	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.14222	L
7.85894	-6.42733	-2.57851	-2.69921	-0.349786	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	1.52034	R
7.98292	-6.3631	-2.57538	-2.71496	-0.346698	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.0568159	L
8.09457	-6.29675	-2.52293	-2.71696	-0.321961	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.67928	R
8.23198	-6.21667	-2.56241	-2.72274	-0.310001	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.297833	L
8.36005	-6.1487	-2.56804	-2.73185	-0.301512	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.345993	R
8.5113	-6.05202	-2.63937	-2.72769	-0.280531	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.875157	L
8.60301	-5.96925	-2.49531	-2.69668	-0.212612	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	4.97082	R
8.74145	-5.86964	-2.55491	-2.6861	-0.190653	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.840763	L
8.87747	-5.80085	-2.57951	-2.69433	-0.188585	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.272086	R
9.02781	-5.68639	-2.66289	-2.67614	-0.160389	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	1.36397	L
9.126	-5.59528	-2.55361	-2.64316	-0.10121	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	3.46554	R
9.25889	-5.47869	-2.61491	-2.62039	-0.074035	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	1.23509	L
9.37009	-5.39417	-2.58534	-2.60829	-0.0535266	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.634594	R
9.48479	-5.30821	-2.58723	-2.60146	-0.0446793	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.26258	L
9.56211	-5.2101	-2.42317	-2.54868	0.037245	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	7.72929	R
9.67739	-5.08833	-2.4792	-2.5197	0.0625848	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	1.12529	L
9.76835	-4.99021	-2.43307	-2.49017	0.0969471	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	1.28652	R
9.88124	-4.86587	-2.48997	-2.46144	0.118885	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.856457	L
9.97253	-4.7641	-2.4553	-2.43228	0.149257	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.833013	R
10.0803	-4.64002	-2.50546	-2.40531	0.166751	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.572129	L
10.2343	-4.56431	-2.64445	-2.4515	0.0874164	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	6.09725	R
10.3512	-4.43846	-2.69213	-2.43	0.102971	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.468315	L
10.3801	-4.30261	-2.46314	-2.32558	0.243217	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	16.7357	R
10.4755	-4.16694	-2.51463	-2.29376	0.260361	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.57824	L
10.5852	-4.06534	-2.56988	-2.3015	0.226514	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	1.34887	R
10.6771	-3.92784	-2.61127	-2.27226	0.241903	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.511049	L
10.7634	-3.80736	-2.61979	-2.25216	0.247667	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.562408	R
10.8601	-3.65045	-2.69219	-2.21951	0.265334	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.765168	L
10.9061	-3.51936	-2.63961	-2.16066	0.327766	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	2.95644	R
10.9772	-3.36541	-2.70385	-2.12372	0.346531	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.911917	L
11.0865	-3.2496	-2.77015	-2.1518	0.274494	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	5.0343	R
11.1652	-3.10431	-2.79328	-2.12779	0.28254	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.181615	L
11.211	-2.95868	-2.74093	-2.07122	0.34053	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.45874	R
11.28	-2.80266	-2.77692	-2.04256	0.349616	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.242116	L
11.2177	-2.62967	-2.60695	-1.8675	0.580668	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	40.4691	R
11.2363	-2.4927	-2.61137	-1.82625	0.591298	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.584112	L
11.2889	-2.36403	-2.61102	-1.82251	0.547447	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	1.63002	R
11.31	-2.20936	-2.62858	-1.78178	0.556721	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.380063	L
11.3541	-2.07483	-2.63116	-1.77937	0.511721	11.1623	-1.9797	11.3	-2	0.909855	2.72956	2.27469	R
11.3771	-1.91014	-2.67047	-1.74321	0.518548	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.276108	L
